Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,Needed Area Redo,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,1,3,1,1,HR_008,HR_058,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,22.031,22.031,288.273,288.273,NA,NA,NA,NA,33.764,1.54,NA,21.924675324675327,0.045610709631560234,123.09,123.09,-29.94,-29.94,2.7,28,1,29,1,11,3.784583333333333,0.8262491945421074,0.39285714285714285,11.392857142857142,11,1,1,1,1,1
2022,2,3,1,1,HR_196,HR_183,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,19.275,19.275,233.033,233.033,NA,NA,NA,NA,35.62,2.36,NA,15.09322033898305,0.06625491297024144,NA,NA,-29.64,-29.64,3.12,16,0,16,1,11,3.638095238095238,1.284121500174685,0.6875,11,11,1,1,1,1,1
2022,3,1,1,1,HR_085,HR_176,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,125,134,125,23.45,23.45,328.36,328.36,NA,NA,NA,NA,17.838,1.45,x,12.302068965517243,0.08128713981388047,28.08,28.08,-30.28,-30.28,2.38,8,3,11,4,5,3.128888888888889,0.4390941854587734,0.625,6.875,7,1,1,1,1,1
2022,4,5,1,1,HR_006,HR_146,G1,R,3,FALSE,TRUE,TRUE,8,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,24.054,20.472,372.823,237.198,NA,NA,NA,NA,41.074,2.28,NA,18.014912280701754,0.05550956809660613,NA,NA,-30.57,-30.57,2.92,14,1,15,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,4,5,1,1,HR_006,HR_146,G1,R,6,FALSE,TRUE,TRUE,8,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,23.324,20.472,300.507,237.198,NA,NA,NA,NA,41.074,2.28,NA,18.014912280701754,0.05550956809660613,NA,NA,NA,-30.57,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,4,5,1,1,HR_006,HR_146,G1,R,8,TRUE,TRUE,TRUE,8,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,20.472,20.472,237.198,237.198,NA,NA,NA,NA,41.074,2.28,NA,18.014912280701754,0.05550956809660613,NA,NA,NA,-30.57,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,5,3,1,1,HR_108,HR_177,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,24.48,24.48,329.487,329.487,NA,NA,NA,NA,45.701,2.62,NA,17.443129770992368,0.057329161287499174,39.97,39.97,-31.13,-31.13,1.83,14,0,14,1,37,1.9298655913978493,0.07325778319067092,2.642857142857143,37,37,1,1,1,1,1
2022,6,7,1,1,HR_074,HR_115,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,NA,20.43,NA,290.636,NA,NA,NA,NA,39.595,3.02,x,13.110927152317881,0.07627225659805531,62.48,62.48,-30.2,-30.2,1.8,12,1,13,0,24,2.3595833333333336,NA,2,26,26,1,1,1,1,1
2022,7,4,1,1,HR_180,HR_036,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,NA,21.01,NA,271.008,NA,NA,NA,NA,39.708,2.78,NA,14.283453237410072,0.07001108089050065,31.12,31.12,-30.99,-30.99,2.06,8,1,9,0,8,3.395,NA,1,9,9,1,1,1,1,1
2022,8,1,1,1,HR_160,HR_033,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,19.99,19.99,261.504,261.504,NA,NA,NA,NA,23.203,1.82,NA,12.748901098901099,0.0784381330000431,87.33,87.33,-30.49,-30.49,3.09,18,6,24,0,21,2.721111111111111,0.5342584568965025,1.1666666666666667,28,28,1,1,1,1,1
2022,9,5,1,1,HR_070,HR_061,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,23.06,23.06,382.745,382.745,NA,NA,NA,NA,39.274,2.38,NA,16.501680672268908,0.06059988796659368,61.48,61.48,-30.93,-30.93,2.02,19,6,25,0,22,4.270396825396825,0.5710708370969536,1.1578947368421053,28.947368421052634,29,1,1,1,1,1
2022,10,2,1,1,HR_133,HR_158,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,14.89,14.89,143.178,143.178,NA,NA,NA,NA,49.817,4.03,NA,12.36153846153846,0.0808960796515246,85.29,85.29,-30.84,-30.84,3.37,27,6,33,2,69,2.1606,0.4604679359086799,2.5555555555555554,84.33333333333333,84,1,1,1,1,1
2022,11,3,1,1,HR_108,HR_175,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,20.09,NA,259.314,NA,NA,NA,NA,32.396,2.05,NA,15.802926829268294,0.06327941721200148,51.98,51.98,-30.93,-30.93,1.72,9,4,13,0,14,2.3935714285714282,NA,1.5555555555555556,20.22222222222222,20,1,1,1,1,1
2022,12,3,1,1,HR_164,HR_005,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-05-05,35,115,141,132,23.835,23.835,289.23,289.23,NA,NA,NA,NA,17.231,1.09,NA,15.808256880733945,0.06325808136498172,86.19,86.19,-30.21,-30.21,3.44,25,4,29,0,42,3.4295238095238094,NA,1.68,48.72,49,1,1,1,1,1
2022,13,1,1,1,HR_171,HR_057,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,23.514,23.514,326.999,326.999,NA,NA,NA,NA,28.997,1.94,NA,14.946907216494846,0.06690347277304548,21.18,21.18,-30.59,-30.59,2.46,2,3,5,3,2,2.855,NA,1,5,5,1,1,1,1,1
2022,14,3,1,1,HR_196,HR_170,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,23.471,23.471,290.695,290.695,NA,NA,NA,NA,27.191,1.24,NA,21.92822580645161,0.045603324629472995,61.78,61.78,-30.44,-30.44,2.88,25,2,27,9,53,2.5844152046783626,0.1625185628371298,2.12,57.24,57,1,1,1,1,1
2022,15,1,1,1,HR_148,HR_114,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,19.156,19.156,227.766,227.766,NA,NA,NA,NA,12.188,0.79,NA,15.427848101265823,0.06481785362651789,24.14,24.14,-30.23,-30.23,1.69,8,0,8,2,5,4.184,NA,0.625,5,5,1,1,1,1,1
2022,16,6,1,1,HR_069,HR_108,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,19.131,19.131,244.052,244.052,NA,NA,NA,NA,19.465,1.43,x,13.611888111888112,0.07346519393783714,32.08,32.08,-31.08,-31.08,2.89,13,0,13,0,21,3.101380952380952,0.3477458118509321,1.6153846153846154,21,21,1,1,1,1,1
2022,17,6,1,1,HR_175,HR_196,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,22.906,22.906,316.274,316.274,NA,NA,NA,NA,47.675,2.41,NA,19.782157676348547,0.05055060304142633,120.03,120.03,-31.51,-31.51,2.01,28,0,28,0,62,2.05463963963964,0.571473945740179,2.2142857142857144,62,62,1,1,1,1,1
2022,18,6,1,1,HR_131,HR_046,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,122,148,139,20.159,20.159,244.543,244.543,32.103,1.97,16.295939086294418,0.06136498146590661,32.103,1.97,x,16.295939086294418,0.06136498146590661,59.37,59.37,-31.02,-31.02,2.73,16,1,17,0,6,3.45,0.5515432893255069,0.375,6.375,6,1,1,1,1,1
2022,19,4,1,1,HR_095,HR_020,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-17,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,111,148,139,NA,20.992,NA,289.896,NA,NA,NA,NA,30.939,2.29,x,13.510480349344977,0.07401661333591907,14.53,14.53,-30.91,-30.91,2.14,4,0,4,0,7,1.9157142857142857,NA,1.75,7,7,1,1,1,1,1
2022,20,3,1,1,HR_108,HR_016,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-17,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,111,148,139,20.316,20.316,260.823,260.823,NA,NA,NA,NA,21.4,1.4,NA,15.285714285714286,0.06542056074766354,34.86,34.86,-31.22,-31.22,2.75,7,0,7,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,21,2,1,1,HR_200,HR_010,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,17.534,17.534,178.511,178.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.31,-31.31,3.4,6,3,9,0,1,1.57,NA,0.16666666666666666,1.5,2,1,1,1,1,1
2022,22,3,1,1,HR_164,HR_041,G1,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-10,2021-11-19,2022-04-14,2022-04-20,6,NA,155,146,24.954,24.954,312.341,312.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,8,1.2875,NA,4,8,8,0,1,1,1,1
2022,23,6,1,1,HR_168,HR_148,G1,R,5,TRUE,TRUE,TRUE,5,"5,6",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,18.034,18.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8,57.8,-31.1,-31.1,3.81,5,1,6,0,2,0.905,NA,0.4,2.4000000000000004,2,1,1,1,1,1
2022,23,6,1,1,HR_168,HR_148,G1,R,6,FALSE,TRUE,TRUE,5,"5,6",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,24.251,18.034,368.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8,NA,-31.1,NA,7,0,7,0,1,NA,NA,0.14285714285714285,1,1,1,1,1,1,1
2022,24,6,1,1,HR_121,HR_105,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-04-20,2022-05-05,15,135,161,152,18.449,18.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,0,13,1.6346153846153846,NA,4.333333333333333,17.333333333333332,17,1,1,1,1,1
2022,25,5,1,1,HR_062,HR_134,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,21.546,21.546,295.681,295.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88,14.88,-30.87,-30.87,3.03,7,0,7,0,2,1.805,0.3464823227814081,0.2857142857142857,2,2,1,1,1,1,1
2022,28,7,1,1,HR_005,HR_040,G1,R,3,FALSE,TRUE,TRUE,5,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,122,148,139,19.905,25.65,225.992,NA,NA,NA,NA,NA,16.412,1.2,NA,13.676666666666666,0.073117231294175,NA,20.98,NA,-30.67,NA,10,1,11,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,28,7,1,1,HR_005,HR_040,G1,R,5,TRUE,TRUE,TRUE,5,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,25.65,25.65,NA,NA,NA,NA,NA,NA,16.412,1.2,NA,13.676666666666666,0.073117231294175,20.98,20.98,-30.67,-30.67,3.89,5,1,6,0,2,2.55,NA,0.4,2.4000000000000004,2,1,1,1,1,1
2022,28,7,1,1,HR_005,HR_040,G1,R,7,FALSE,TRUE,TRUE,5,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,18.767,25.65,215.405,NA,NA,NA,NA,NA,16.412,1.2,NA,13.676666666666666,0.073117231294175,NA,20.98,NA,-30.67,NA,15,1,16,0,12,NA,NA,0.8,12.8,13,1,1,1,1,1
2022,29,5,1,1,HR_149,HR_007,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,22.207,22.207,289.675,289.675,NA,NA,NA,NA,14.302,1,NA,14.302,0.06992029086841002,29.31,29.31,-30.01,-30.01,3.08,7,2,9,0,8,2.29125,NA,1.1428571428571428,10.285714285714285,10,1,1,1,1,1
2022,30,6,1,1,HR_131,HR_113,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-11,34,122,148,139,22.96,22.96,292.302,292.302,NA,NA,NA,NA,19.067,1.27,NA,15.013385826771653,0.06660722714637857,94.51,94.51,-30.91,-30.91,1.09,27,0,27,0,6,2.31,1.1596551211459378,0.2222222222222222,6,6,1,1,1,1,1
2022,31,7,1,1,HR_157,HR_095,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,26.319,26.319,397.877,397.877,NA,NA,NA,NA,50.648,3.01,NA,16.826578073089703,0.05942978992260306,30.01,30.01,-31.2,-31.2,3.08,8,0,8,0,6,1.7333333333333332,0.10842303978193728,0.75,6,6,1,1,1,1,1
2022,32,6,1,1,HR_131,HR_049,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-11,34,122,148,139,20.661,20.661,248.931,248.931,NA,NA,NA,NA,55.611,3.08,NA,18.05551948051948,0.05538472604340868,37.05,37.05,-30.86,-30.86,2.09,11,0,11,0,4,2.3625,NA,0.36363636363636365,4,4,1,1,1,1,1
2022,33,5,1,1,HR_062,HR_136,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,24.136,24.136,361.178,361.178,NA,NA,NA,NA,57.028,3.01,NA,18.946179401993355,0.05278108999088167,NA,NA,NA,NA,NA,13,0,13,0,3,3.966666666666667,NA,0.23076923076923078,3,3,1,1,1,1,1
2022,34,5,1,1,HR_110,HR_032,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,122,148,139,22.4,22.4,326.296,326.296,NA,NA,NA,NA,69.402,4,x,17.3505,0.0576352266505288,78.14,78.14,-30.25,-30.25,3.72,9,2,11,0,6,2.22375,0.06187184335382284,0.6666666666666666,7.333333333333333,7,1,1,1,1,1
2022,35,7,1,1,HR_057,HR_110,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,24.509,24.509,349.93,349.93,NA,NA,NA,NA,47.171,2.72,NA,17.342279411764704,0.05766254690381803,44.98,44.98,-30.99,-30.99,3.23,7,2,9,0,8,1.77375,NA,1.1428571428571428,10.285714285714285,10,1,1,1,1,1
2022,36,6,1,1,HR_059,HR_011,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,19.166,19.166,212.083,212.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68,49.68,-31.63,-31.63,3.41,11,0,11,0,16,1.85375,NA,1.4545454545454546,16,16,1,1,1,1,1
2022,37,4,1,1,HR_095,HR_178,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,122,148,139,25.146,25.146,368.228,368.228,NA,NA,NA,NA,59.297,2.64,NA,22.460984848484845,0.04452164527716412,35.57,35.57,-30.87,-30.87,3.29,10,7,17,0,10,1.3892857142857142,0.27758157469876293,1,17,17,1,1,1,1,1
2022,38,2,1,1,HR_155,HR_047,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,139,148,139,20.479,20.479,NA,NA,NA,NA,NA,NA,83.304,4.09,x,20.367726161369195,0.04909728224334965,NA,NA,-31.24,-31.24,3.26,9,0,9,0,8,2.1958333333333333,1.9527932273768487,0.8888888888888888,8,8,1,1,1,1,1
2022,39,5,1,1,HR_070,HR_123,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,27.037,27.037,468.834,468.834,NA,NA,NA,NA,20.625,1.26,NA,16.36904761904762,0.061090909090909085,29.31,29.31,-30.55,-30.55,3.12,8,2,10,0,4,3.0216666666666665,0.9523173490666508,0.5,5,5,1,1,1,1,1
2022,40,5,1,1,HR_053,HR_092,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,129,155,146,25.389,25.389,291.844,291.844,NA,NA,NA,NA,29.233,1.67,x,17.50479041916168,0.057127219238531785,40.84,40.84,-31.23,-31.23,2.97,9,0,9,0,1,2.25,NA,0.1111111111111111,1,1,1,1,1,1,1
2022,41,5,1,1,HR_110,HR_039,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,22.176,22.176,276.584,276.584,NA,NA,NA,NA,10.351,0.59,NA,17.54406779661017,0.05699932373683701,11.93,11.93,-30.79,-30.79,1.27,5,0,5,0,7,2.05,NA,1.4,7,7,1,1,1,1,1
2022,42,1,1,1,HR_160,HR_173,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,24.879,24.879,383.173,383.173,NA,NA,NA,NA,51.697,2.96,NA,17.465202702702705,0.05725670735245758,5.2,5.2,NA,NA,NA,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,43,3,1,1,HR_189,HR_018,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-17,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,111,148,139,23.408,23.408,324.232,324.232,NA,NA,NA,NA,58.613,2.99,NA,19.603010033444814,0.051012574002354434,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,44,5,1,1,HR_115,HR_026,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-20,6,129,155,146,NA,28.339,NA,509,NA,NA,NA,NA,25.196,1.49,NA,16.910067114093962,0.05913637085251626,NA,NA,-31.91,-31.91,2.49,3,0,3,0,1,1.31,NA,0.3333333333333333,1,1,1,1,1,1,1
2022,45,5,1,1,HR_110,HR_037,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,139,148,139,25.619,25.619,336.521,336.521,NA,NA,NA,NA,45.424,2.49,NA,18.242570281124497,0.05481683691440648,69.81,69.81,-30,-30,3.31,8,0,8,0,11,2.213636363636364,NA,1.375,11,11,1,1,1,1,1
2022,46,5,1,1,HR_006,HR_162,G1,R,2,TRUE,TRUE,TRUE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,129,155,146,19.506,19.506,235.732,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,57.18,57.18,-31.2,-31.2,3.61,10,0,10,10,0,NA,NA,0,0,0,1,1,1,1,0
2022,46,5,1,1,HR_006,HR_162,G1,R,5,FALSE,TRUE,TRUE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,24.563,19.506,386.899,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,7,0,7,0,9,NA,NA,1.2857142857142858,9,9,1,1,1,1,1
2022,46,5,1,1,HR_006,HR_162,G1,R,8,FALSE,TRUE,TRUE,2,"5,2,8",2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,146,155,146,21.848,19.506,303.802,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,7,0,7,0,5,NA,NA,0.7142857142857143,5,5,1,1,1,1,1
2022,47,7,1,2,HR_100,HR_195,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-04-20,6,146,155,146,12.235,12.235,93.653,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,30.61,30.61,-31.27,-31.27,2.44,7,1,8,4,11,3.360833333333334,1.4295342092988037,1.5714285714285714,12.571428571428571,13,1,1,1,1,1
2022,48,4,1,2,HR_088,HR_014,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,23.013,23.013,335.051,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,-30.33,-30.33,2.06,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,49,1,1,2,HR_148,HR_050,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,125,134,125,22.099,22.099,305.403,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,36.32,36.32,-29.81,-29.81,3.02,11,1,12,5,14,4.3069444444444445,0.6354265481927459,1.2727272727272727,15.272727272727273,15,1,1,1,1,1
2022,50,6,1,2,HR_175,HR_027,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,23.37,23.37,332.921,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,51,7,1,2,HR_157,HR_085,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,26.863,26.863,464.299,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,118.36,118.36,-31.48,-31.48,2.74,30,5,35,12,42,2.782928571428571,0.5835761846282849,1.4,49,49,1,1,1,1,1
2022,52,3,1,2,HR_141,HR_015,G1,R,3,FALSE,TRUE,TRUE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,20.732,23.131,NA,313.631,NA,NA,NA,NA,71.504,4.64,NA,15.41034482758621,0.06489147460281941,NA,80.49,NA,-30.91,NA,6,0,6,0,1,NA,NA,0.16666666666666666,1,1,1,1,1,1,1
2022,52,3,1,2,HR_141,HR_015,G1,R,6,TRUE,TRUE,TRUE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,23.131,23.131,313.631,313.631,NA,NA,NA,NA,71.504,4.64,NA,15.41034482758621,0.06489147460281941,80.49,80.49,-30.91,-30.91,3.39,5,7,12,0,5,1.6300000000000001,NA,1,12,12,1,1,1,1,1
2022,52,3,1,2,HR_141,HR_015,G1,R,7,FALSE,TRUE,TRUE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,23.987,23.131,367.617,313.631,NA,NA,NA,NA,71.504,4.64,NA,15.41034482758621,0.06489147460281941,NA,80.49,NA,-30.91,NA,23,3,26,12,4,NA,NA,0.17391304347826086,4.521739130434782,5,1,1,1,1,1
2022,53,4,1,2,HR_034,HR_112,G1,R,3,TRUE,TRUE,TRUE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,23.737,23.737,351.041,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,123.33,123.33,-30.13,-30.13,2.97,31,4,35,0,67,2.0298322010869563,0.4723298082598943,2.161290322580645,75.64516129032258,76,1,1,1,1,1
2022,53,4,1,2,HR_034,HR_112,G1,R,5,FALSE,TRUE,TRUE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,23.206,23.737,335.238,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,25,0,25,0,25,NA,NA,1,25,25,1,1,1,1,1
2022,53,4,1,2,HR_034,HR_112,G1,R,7,FALSE,TRUE,TRUE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,21.247,23.737,257.529,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,28,1,29,1,15,NA,NA,0.5357142857142857,15.535714285714285,16,1,1,1,1,1
2022,54,7,1,2,HR_005,HR_149,G1,R,1,TRUE,TRUE,TRUE,1,"1,2,4",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,122,148,139,26.362,26.362,423.887,423.887,NA,NA,NA,NA,48.927,2.69,NA,18.188475836431227,0.05497986796656243,93.27,93.27,-30.98,-30.98,3.57,29,0,29,0,5,2.6925000000000003,0.3491298707739953,0.1724137931034483,5,5,1,1,1,1,1
2022,54,7,1,2,HR_005,HR_149,G1,R,2,FALSE,TRUE,TRUE,1,"1,2,4",2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,125,134,125,24.6,26.362,404.836,423.887,NA,NA,NA,NA,48.927,2.69,NA,18.188475836431227,0.05497986796656243,NA,93.27,NA,-30.98,NA,34,2,36,0,51,NA,NA,1.5,54,54,1,1,1,1,1
2022,54,7,1,2,HR_005,HR_149,G1,R,4,FALSE,TRUE,TRUE,1,"1,2,4",2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,125,134,125,25.855,26.362,430.71,423.887,NA,NA,NA,NA,48.927,2.69,NA,18.188475836431227,0.05497986796656243,NA,93.27,NA,-30.98,NA,20,1,21,4,50,NA,NA,2.5,52.5,52,1,1,1,1,1
